hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
4dd9989164,Michel,4,Remove not-needed return,0,0,4,0,0,0,,,,,,,32.12853479385376,True,True,,False,False,True
d6f8168e43,Michel,4,Add explicit cast to avoid a warning,1,3,4,0,0,0,0.0,0.0,,,,,59.85395479202271,True,True,,False,False,True
54739cc6b4,Michel,4,Rename variables,0,0,4,0,0,0,,,,,,,52.25517320632935,True,True,,False,True,True
403d50341c,Michel,2,Consider destination offsets,1,3,0,0,0,0,0.0,0.0,,,,,135.8483383655548,True,True,,False,False,True
67fda6c2df,Michel,4,Simplify code,0,0,4,0,0,0,,,,,,,35.38978600502014,True,True,,False,True,True
0b465150b3,Michel,4,Move code,0,0,4,0,0,0,,,,,,,36.65141749382019,True,False,,False,False,False
95b8f316ae,Michel,4,Only change comments,0,0,4,0,0,0,,,,,,,26.829152822494507,True,True,,False,True,True
a8d412ec98,Michel,4,Remove redundant code,0,0,4,0,0,0,,,,,,,29.27456426620484,False,True,,False,False,True
d9ad805083,Michel,4,Remove unnecesary code,0,0,4,0,0,0,,,,,,,28.0481390953064,False,True,,False,True,True
8ef6e1ba71,Michel,4,Refactor code,0,0,4,0,0,0,,,,,,,270.0132052898407,True,True,,False,True,True
4088ca3edc,Michel,4,Update headers,0,0,4,0,0,0,,,,,,,35.98647618293762,True,True,,False,False,True
67ec2c75f3,Michel,4,Use swap instead of temp variable,0,0,4,0,0,4,,,,,,,51.82030487060547,True,True,,False,False,True
b92d8a6e93,Michel,4,Remove not needed check,0,0,4,0,0,0,,,,,,,58.26809215545654,True,True,,False,False,True
424140d31b,Michel,4,Extend a prevention,0,4,0,0,0,0,,,,,,,45.69032692909241,True,True,,False,True,True
249369e931,Michel,4,Replace print bc warning,0,0,4,0,0,0,,,,,,,33.43688726425171,True,True,,False,False,True
bc4c94994f,Michel,3,Looks like a refactor,0,0,4,0,0,0,,,,,,,56.41534447669983,True,True,,False,True,True
f9b0593dd4,Michel,4,Change doc,0,0,4,0,0,0,,,,,,,32.08062815666199,True,True,,False,True,True
5a709a46e4,Michel,4,Remove unnecessary lock,0,0,4,0,0,0,,,,,,,39.10257601737976,True,True,,False,True,True
bc055a50a8,Michel,4,Change in doc,0,0,4,0,0,0,,,,,,,36.78033709526062,True,True,,False,False,True
f4d1f2142a,Michel,4,Looks like a refactor,0,0,4,0,0,0,,,,,,,46.90530276298523,True,True,,False,True,True
01c3f0387c,Michel,4,Make some pointers consts,0,0,4,0,0,0,,,,,,,53.43617057800293,True,True,,False,True,True
2ba75d3119,Michel,4,A refactor,0,0,4,0,0,0,,,,,,,56.9504771232605,True,True,,False,True,True
829ec038c9,Michel,4,Transition from old implementation to new ... it's part o a patch set,0,0,3,3,0,0,,,,,,,75.89262294769287,True,True,,False,True,True
e8c81d649a,Michel,4,Change in doc,0,0,4,0,0,0,,,,,,,27.806127309799194,True,True,,False,True,True
dcf23cca93,Michel,4,use other function to check instead of a negation,0,0,4,0,0,0,,,,,,,53.528055906295776,True,True,,False,True,True
a570e68fab,Michel,4,Drop unused code,0,0,4,0,0,0,,,,,,,34.114391803741455,True,True,,False,True,True
647df0d41b,Michel,4,Change to a more accurate formating to avoid a warning,0,3,3,0,0,0,,,,,,,101.70899224281312,True,True,,False,False,False
216d1a8013,Michel,4,Just update mantainerinfo,0,0,4,0,0,0,,,,,,,27.77283763885498,False,True,,False,True,True
f38b3c6a78,Michel,4,Change indent,0,0,4,0,0,0,,,,,,,33.153132915496826,True,True,,False,True,True
ec906102e5,Michel,4,Fix a tests,1,0,3,0,0,0,0.0,0.0,,,,,51.523632526397705,True,True,,False,False,False
9b7fd1670a,Michel,3,Fixed a bug where speeds higher than 1G are not published.,4,0,1,0,0,0,4.0,0.0,,,,,314.7767722606659,True,True,,False,False,True
b653db7735,Michel,4,Add initialitation to folio->private for preventing posible bugs,0,4,0,0,0,0,,,,,,,72.22957110404968,True,True,,False,False,False
0e597e2aff,Michel,4,Disable/rmeove interrupt,0,3,3,0,0,0,,,,,,,314.01244616508484,True,True,,False,False,True
9577fc5fdc,Michel,4,Fix how a error was returned,3,0,3,0,0,0,0.0,0.0,,,,,77.72299146652222,True,True,,False,True,True
2307a0e1ca,Michel,4,Add new func,0,0,0,4,0,0,,,,,,,31.467109441757202,True,True,,False,True,True
a7786cbae4,Michel,4,Fix spurious event generation,4,0,0,0,0,0,0.0,2.0,,,,,80.32767009735107,True,True,,False,False,True
c5e58c4545,Michel,4,Ad missing free,4,0,0,0,0,0,0.0,4.0,,4.0,,Free memory related,66.3705472946167,True,True,,False,False,True
a382f8fee4,Michel,4,Change debbuger ops,0,0,4,0,0,0,,,,,,,50.91726016998291,True,True,,False,False,False
32346491dd,Michel,0,"Looks like a release commit, result of a merge??",0,0,0,3,0,0,,,,,,,40.39217972755432,False,True,,False,False,False
15e67227c4,Michel,2,Lookslike new func,0,0,1,3,0,0,,,,,,,58.68589735031128,True,True,,False,True,True
d147553b64,Michel,1,"Possible fix, but i dont undestanding well",1,3,2,1,0,0,0.0,0.0,,,,,91.20705127716064,True,True,,False,True,True
